A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15
1,-1.083337354943263,-0.13832416124095095,1,3,4,-0.39629085150066723,0,0,-0.6638211189161308,1,2,1.2579623461182234,1.97083489515075,0
0,-0.610085834125038,-0.4849596321989839,1,8,4,-0.8827708677536213,0,0,-0.6638211189161308,0,2,-0.4023169553767538,-0.6542432045357714,0
1,-0.7139703143046486,-0.6850678062851671,2,8,8,-0.1944016447556913,1,0,-0.6638211189161308,0,2,1.686867832337759,-0.1232539555473474,1
1,2.565383035980552,0.9551631288474812,2,1,1,1.063149197258195,0,1,-0.2936905556416821,0,2,-0.7482084765215408,-0.6383135270661188,0
1,1.4471820340472468,-0.9496917304865676,2,8,5,2.1893504348837833,1,1,2.1121581056422345,0,2,-1.2324566061242423,1.97083489515075,1
0,0.1668280133720483,-0.4663703482674806,1,8,4,0.33342917287876384,0,0,-0.6638211189161308,1,2,-1.2324566061242423,-0.6489333120458872,0
1,1.0547295533687184,-0.35702161925863735,2,11,8,2.036109229764103,1,1,2.1121581056422345,0,2,-0.6790301722925833,-0.6542432045357714,1
1,-0.7432710651245386,-0.8764280820506426,1,6,4,-0.8219608657220021,1,0,-0.6638211189161308,0,2,0.012752869996990466,-0.6515882582908293,0
1,0.30001324437154886,-0.4663703482674806,2,13,5,-0.6395308596271443,0,0,-0.6638211189161308,0,2,1.1749483810434744,-0.6542432045357714,0
1,2.2383023061842797,2.5994946413179605,2,2,5,2.1893504348837833,1,1,2.1121581056422345,1,2,-1.2324566061242423,-0.6542432045357714,1
0,1.1364164950484124,0.4445045643761834,2,11,4,2.1893504348837833,1,1,0.4465705709072153,1,2,-1.2324566061242423,-0.6542432045357714,1
0,1.1506229196883586,-1.0131139933116966,2,8,4,0.33342917287876384,1,0,-0.6638211189161308,0,2,-1.2324566061242423,-0.6542432045357714,1
1,0.25561816737171533,-0.6303934417807454,2,9,5,-0.7611508636903828,1,0,-0.6638211189161308,1,2,-0.10485024719223708,-0.6542432045357714,0
0,1.2101123228681356,-0.010386148300604392,2,4,8,-0.39629085150066723,0,0,-0.6638211189161308,1,1,0.42782269537073475,-0.6542432045357714,0
1,-0.07024169780706277,-0.42044388208376643,1,7,4,-0.8219608657220021,0,0,-0.6638211189161308,1,1,-0.6790301722925833,-0.6542432045357714,0
1,-0.3286210459460935,-0.8490908997984319,2,11,8,-0.8025016650718839,0,0,-0.6638211189161308,1,2,0.28946608691282,0.012148302944700746,0
1,-1.0611398164433463,0.5724425773165299,2,7,4,-0.8633116671035032,0,1,-0.2936905556416821,0,2,-0.5406735638346686,-0.6515882582908293,0
0,0.8842524576893577,-0.7944165352940102,2,3,5,0.21180916881552533,1,0,-0.6638211189161308,1,2,-1.2324566061242423,0.14224066894686466,1
0,-0.6988759881247051,-0.6850678062851671,2,9,4,-0.4571008535322865,0,0,-0.6638211189161308,1,2,-0.1256037384609243,-0.6542432045357714,0
1,0.026539570052574585,-0.8315951031570169,2,14,4,-0.23332004605592765,1,1,2.1121581056422345,1,2,0.8636460120131663,1.97083489515075,1
0,-1.2023161613028173,1.392558044882854,2,14,8,-0.39629085150066723,1,1,2.1121581056422345,0,2,-1.2324566061242423,1.97083489515075,1
0,0.1597248010520751,-0.5210447127719022,1,13,4,0.819909189131718,0,0,-0.6638211189161308,1,2,0.15110947845490524,-0.2798957839989325,0
0,1.8760384778656383,0.5177682128121084,2,6,8,0.5766691810052409,0,0,-0.6638211189161308,0,2,-1.2324566061242423,-0.6542432045357714,0
0,-0.5283988924453442,-0.7670793530417994,2,11,4,-0.25521164678731056,1,1,0.0764400076327666,0,2,0.15110947845490524,-0.6542432045357714,0
1,0.8176598421896074,-0.6850678062851671,2,3,5,-0.8827708677536213,0,0,-0.6638211189161308,0,1,0.8428925207444791,-0.6542432045357714,0
1,-0.6615841234448447,-0.8851759803713501,1,13,8,-0.8219608657220021,0,0,-0.6638211189161308,0,2,0.42782269537073475,-0.6515882582908293,0
1,2.186804016864473,1.7206042319093837,2,4,8,2.1893504348837833,1,0,-0.6638211189161308,1,2,-1.0664286759747448,1.97083489515075,1
0,-0.25492521812637,-0.3482737209379299,1,14,8,0.352888373528882,1,1,-0.2936905556416821,0,2,-0.7482084765215408,-0.6542432045357714,1
1,0.06294353319243776,-0.13832416124095095,2,7,4,0.33342917287876384,1,0,-0.6638211189161308,1,2,1.2579623461182234,-0.6542432045357714,1
1,-0.9057570469439291,-0.8217537175462211,1,8,8,-0.7611508636903828,0,0,-0.6638211189161308,0,2,0.7045359122865643,-0.11263417056757892,0
1,0.24851495505174212,0.9923416967104879,2,8,4,1.306389205384672,1,1,2.1121581056422345,1,2,-1.2324566061242423,-0.06750008440356287,1
1,1.0547295533687184,2.5994946413179605,2,11,8,-0.780610064340501,1,1,-0.2936905556416821,0,2,2.641528430697371,-0.4152980424909806,0
0,0.6107787833703834,0.2990707547944219,2,4,4,-0.39629085150066723,1,0,-0.6638211189161308,1,2,-1.2324566061242423,-0.6542432045357714,1
1,0.5370829555506599,-0.5669711789556163,2,9,4,-0.8633116671035032,1,0,-0.6638211189161308,1,2,1.534675563034053,1.97083489515075,1
1,-0.13683431330681303,-0.5669711789556163,1,14,8,-0.8633116671035032,0,0,-0.6638211189161308,0,2,-0.3469743119935879,-0.6515882582908293,0
1,0.5290918416906896,-0.4302852676945623,2,13,4,-0.8025016650718839,0,0,-0.6638211189161308,1,2,-1.2324566061242423,0.6758848641802309,0
1,-0.0036490823073125037,2.5994946413179605,2,8,4,2.1893504348837833,1,1,2.1121581056422345,0,2,-1.2324566061242423,1.97083489515075,1
1,0.41810414919110583,-0.45762244994677315,2,1,1,-0.8827708677536213,0,0,-0.6638211189161308,0,2,-1.2324566061242423,1.97083489515075,0
1,-0.9652464501237061,-0.4849596321989839,2,8,4,0.09018916475228682,1,1,2.1121581056422345,1,2,0.15110947845490524,1.97083489515075,1
1,1.4027869570474134,0.26298567422150365,2,9,4,1.792869221637626,0,0,-0.6638211189161308,0,2,1.9843345405222759,-0.2560012677944534,0
1,-0.8320612191242056,0.7003805902568765,1,3,5,-0.8025016650718839,0,0,-0.6638211189161308,1,2,0.04042419168857342,-0.6542432045357714,0
1,-0.9652464501237061,1.1738605868651677,1,8,4,0.33342917287876384,1,0,-0.6638211189161308,0,1,-0.9557433892084128,-0.6542432045357714,1
1,0.31510757055149236,-0.4663703482674806,2,9,4,-0.8827708677536213,1,0,-0.6638211189161308,1,2,0.420904864947839,-0.1232539555473474,1
1,-0.6473776988048984,-0.8217537175462211,2,7,4,-0.8414200663721202,0,1,0.8167011341816639,0,2,0.5246723212912751,1.97083489515075,0
1,0.5290918416906896,0.40841948380326515,2,7,8,1.1847692013214335,1,1,2.1121581056422345,1,2,-0.5890983767949387,-0.6542432045357714,1
0,-0.9430489116237893,1.0732597561770316,2,3,4,-0.8633116671035032,0,0,-0.6638211189161308,0,2,0.15110947845490524,1.97083489515075,0
1,0.4704903400509097,-0.30234725475421576,2,11,8,2.1893504348837833,1,0,-0.6638211189161308,1,2,-0.5268379029888771,1.0422674459822434,1
1,-0.7805629298043989,1.182608485185875,2,14,4,-0.8633116671035032,1,1,2.1121581056422345,0,2,-0.8173867807504981,0.3971155084613082,1
0,-0.39521366144584374,1.93930168992707,2,11,8,1.549629213511149,1,1,0.0764400076327666,0,2,-1.2324566061242423,1.97083489515075,1
0,1.3583918800475798,-0.9125131626235609,2,13,8,-0.6808816610086453,1,1,2.1121581056422345,1,2,1.8113887799498825,-0.6383135270661188,1
0,1.8467377270457483,-1.0131139933116966,1,1,1,-0.8827708677536213,0,0,-0.6638211189161308,0,2,-1.2324566061242423,-0.6542432045357714,0
1,0.6924657250500772,-0.4663703482674806,1,3,8,2.1893504348837833,0,0,-0.6638211189161308,1,1,0.15110947845490524,-0.6542432045357714,0
1,0.6924657250500772,-0.6577306240329562,2,8,4,-0.15305084337419023,1,1,2.1121581056422345,0,2,0.0542598525343649,1.97083489515075,1
0,-0.3286210459460935,-0.5669711789556163,2,9,4,-0.7611508636903828,0,0,-0.6638211189161308,1,2,0.012752869996990466,-0.5214958922886654,0
1,-1.083337354943263,1.0645118578563244,2,9,4,-0.15305084337419023,1,0,-0.6638211189161308,0,2,-0.4023169553767538,1.97083489515075,1
1,0.7217664758699671,-0.08364979673652934,2,8,5,2.1893504348837833,1,1,2.1121581056422345,0,2,-0.423070446645441,1.97083489515075,1
1,0.4482928015509929,-0.8490908997984319,1,2,4,-0.5981800582456432,0,0,-0.6638211189161308,0,2,0.42782269537073475,-0.6462783658009451,0
1,-0.461806276945594,-0.9584396288072751,2,3,5,-0.8827708677536213,1,0,-0.6638211189161308,1,2,-1.2324566061242423,-0.6542432045357714,1
1,0.714663263549994,-0.6391413401014528,1,7,4,-0.8025016650718839,0,0,-0.6638211189161308,0,1,1.534675563034053,-0.6542432045357714,0
1,0.9366386485491615,-0.9212610609442684,2,8,8,-0.780610064340501,1,1,1.5569622607305613,0,2,0.28946608691282,1.8626458356693585,1
1,-0.8915506223039826,0.6271169418209516,2,6,4,-0.1944016447556913,1,1,-0.2936905556416821,0,2,-0.6790301722925833,1.97083489515075,1
0,-1.0025383148035665,-0.7397421707895886,2,8,4,-0.8827708677536213,0,0,-0.6638211189161308,0,2,-1.2324566061242423,-0.6542432045357714,0
0,-0.3366121598060638,-0.35702161925863735,2,7,4,0.47450837759212056,0,1,-0.2936905556416821,1,2,0.7045359122865643,-0.6276937420863503,0
1,-0.869353083804066,-0.8403430014777243,1,13,4,-0.5592616569454069,0,0,-0.6638211189161308,0,2,-0.1256037384609243,-0.6542432045357714,0
1,-0.27712275662628677,0.10771047902894629,2,14,4,1.4280092094479104,1,1,0.0764400076327666,0,2,1.6730321714919676,-0.6356585808211767,1
1,-0.39521366144584374,-0.5210447127719022,2,3,5,-0.6395308596271443,0,0,-0.6638211189161308,1,2,2.641528430697371,1.97083489515075,0
0,-1.1499299704430133,1.0098374933519028,2,11,4,-0.2941300480875469,1,1,0.8167011341816639,0,2,-0.8173867807504981,0.7794277677329735,1
0,-0.7210735266246219,0.2717335725422111,2,11,4,0.659370783768243,1,1,2.1121581056422345,0,2,-0.4023169553767538,-0.0037813745249519765,1
1,-0.6917727758047318,-0.621645543460038,2,8,4,-0.6200716589770261,0,0,-0.6638211189161308,1,2,-0.291631668610422,-0.6515882582908293,0
1,-0.27001954430631353,0.08037329677673548,2,9,4,2.1893504348837833,1,0,-0.6638211189161308,1,2,-0.7482084765215408,-0.6542432045357714,1
1,-0.5062013539454275,-0.5297926110926097,1,6,4,1.063149197258195,1,0,-0.6638211189161308,0,2,0.06809551338015638,-0.6542432045357714,0
0,-0.2478220058063968,-0.6489827257122488,2,11,4,0.2920783714972628,1,0,-0.6638211189161308,1,2,1.8113887799498825,-0.6542432045357714,0
1,-0.7503742774445118,-0.3209365386857191,1,8,4,-0.8025016650718839,0,0,-0.6638211189161308,0,2,-0.1256037384609243,1.97083489515075,0
0,-0.610085834125038,-0.7856686369733028,1,1,1,-0.6395308596271443,1,1,0.4465705709072153,0,2,0.012752869996990466,-0.26396610652927976,0
1,-0.5878882956251213,-0.895017365982146,2,7,4,-0.39629085150066723,0,0,-0.6638211189161308,1,2,-0.4023169553767538,-0.6515882582908293,0
1,0.05584032087246455,-0.6303934417807454,1,10,8,-0.8633116671035032,1,0,-0.6638211189161308,1,2,1.4862507500737827,-0.6542432045357714,1
1,1.48358599718711,-0.19299852574537255,2,3,5,-0.39629085150066723,0,0,-0.6638211189161308,0,2,-0.5406735638346686,-0.6489333120458872,0
0,-0.2620284304463432,-0.24767289024979416,2,9,4,-0.4765600541824047,1,0,-0.6638211189161308,0,1,0.7045359122865643,-0.6542432045357714,1
1,-0.5283988924453442,-0.895017365982146,2,9,4,-0.8025016650718839,0,1,-0.2936905556416821,0,2,0.6491932689033983,0.52455292821853,0
1,-1.135723545803067,1.2372828496902966,2,1,1,-0.6808816610086453,0,0,-0.6638211189161308,0,2,-0.6790301722925833,-0.6542432045357714,0
1,-0.8613619699440955,-0.758331454721092,1,4,4,0.33342917287876384,1,1,-0.2936905556416821,0,2,0.012752869996990466,-0.6011442796369291,0
1,-0.6029826218050649,-0.7397421707895886,2,8,4,-0.7611508636903828,0,0,-0.6638211189161308,0,2,-0.4714952596057112,-0.6542432045357714,0
1,-1.3355013923023178,-0.11973487730944761,2,3,8,-0.6808816610086453,0,0,-0.6638211189161308,1,2,-0.4023169553767538,-0.6542432045357714,0
1,-0.4103079876257873,-0.5757190772763238,2,2,4,-0.5179108555639058,0,0,-0.6638211189161308,1,2,-0.6790301722925833,-0.6542432045357714,0
1,1.4915771110470804,-0.24767289024979416,2,6,4,0.819909189131718,1,0,-0.6638211189161308,0,1,0.3586443911417774,-0.6542432045357714,1
1,-0.6988759881247051,-0.411695983763059,2,1,1,1.306389205384672,0,0,-0.6638211189161308,0,2,-0.1256037384609243,-0.5878695484122185,0
0,0.8549517068694676,-0.5669711789556163,1,11,8,-0.8219608657220021,1,1,2.1121581056422345,1,2,1.9151562362933185,1.97083489515075,1
1,0.33730510905140915,2.5994946413179605,2,14,8,-0.09224084134257096,1,1,-0.2936905556416821,1,2,2.3302260616670627,0.6732299179352887,1
1,-0.6766784496247883,1.6112555029005404,2,8,4,0.13153996613378788,0,0,-0.6638211189161308,0,1,-0.6790301722925833,-0.6542432045357714,0
1,-1.1277324319430966,0.08037329677673548,2,11,4,-0.7003408616587635,1,1,0.0764400076327666,0,2,-1.2324566061242423,-0.5533552472279709,0
1,-0.09243923630697952,-0.9037652643028534,2,2,8,-0.8414200663721202,0,0,-0.6638211189161308,1,1,0.5108366604454836,-0.6542432045357714,0
0,-1.0318390656234564,-0.8490908997984319,2,8,4,-0.49601925483252285,1,1,1.1868316974561126,1,2,-0.2639603469188391,-0.6409684733110609,0
1,-0.461806276945594,-0.8305016158669285,2,13,4,-0.3160216488189298,0,0,-0.6638211189161308,0,2,-0.5406735638346686,-0.6542432045357714,0
1,-0.23272767962645324,-0.6850678062851671,1,8,4,-0.15305084337419023,1,0,-0.6638211189161308,1,2,-1.2324566061242423,-0.056880299423794384,0
1,-0.23983089194642646,1.0284267772834064,2,11,8,1.8731384243193634,1,1,1.5569622607305613,0,2,1.403236784999034,-0.20821223538549524,1
1,-0.47690060312553756,-0.7944165352940102,2,11,4,-0.031430839310951704,1,0,-0.6638211189161308,1,2,0.7045359122865643,-0.6542432045357714,1
1,-0.6988759881247051,-0.3209365386857191,1,4,4,-0.6808816610086453,0,1,-0.2936905556416821,1,2,0.7045359122865643,-0.44184750494040187,0
1,-0.4475998523056476,1.8299529609182268,2,10,2,-0.8827708677536213,0,0,-0.6638211189161308,1,2,-0.2639603469188391,1.97083489515075,0
1,2.038524459685029,0.46309384830768674,2,8,8,0.39423917491038313,1,1,2.1121581056422345,1,2,-1.2324566061242423,0.09976152902779072,1
1,0.017660554652607758,-0.9311024465550642,2,2,4,-0.4571008535322865,1,0,-0.6638211189161308,1,1,2.641528430697371,-0.6542432045357714,0
0,-0.5434932186252878,1.7206042319093837,2,2,4,-0.39629085150066723,0,0,-0.6638211189161308,1,2,0.012752869996990466,1.97083489515075,0
1,0.1597248010520751,-0.3209365386857191,1,14,4,0.6569383836869783,1,1,0.4465705709072153,1,2,1.396318954576138,-0.6542432045357714,1
1,0.7217664758699671,-0.6577306240329562,2,8,4,-0.15305084337419023,0,0,-0.6638211189161308,0,2,-1.2324566061242423,0.18471980886593858,0
0,-1.2165225859427635,-1.0131139933116966,1,5,1,-0.8827708677536213,0,0,-0.6638211189161308,0,2,-0.6375231897552089,-0.6542432045357714,0
1,-0.6615841234448447,-0.8676801837299352,2,8,4,-0.8025016650718839,0,0,-0.6638211189161308,0,2,-0.5406735638346686,-0.6542432045357714,1
1,-0.4174111999457605,-0.42044388208376643,1,13,4,1.6712492175743876,1,1,-0.2936905556416821,0,2,0.22720561310675835,-0.6542432045357714,1
0,-0.7876661421243721,-0.9223545482343568,2,3,4,-0.7198000623088817,0,0,-0.6638211189161308,1,1,-0.23628902522725612,-0.6542432045357714,0
1,0.7590583405498275,-0.895017365982146,1,6,4,-0.6395308596271443,1,1,0.4465705709072153,0,2,0.15110947845490524,1.97083489515075,1
0,-0.4697973908055643,0.8818994804115561,2,6,4,-0.1944016447556913,1,0,-0.6638211189161308,0,2,-0.1256037384609243,-0.2560012677944534,1
1,-1.0096415271235397,-1.0131139933116966,2,2,4,-0.6395308596271443,0,0,-0.6638211189161308,0,2,-0.23628902522725612,-0.6542432045357714,0
1,0.017660554652607758,-0.13832416124095095,1,3,4,-0.8414200663721202,0,0,-0.6638211189161308,1,2,1.610771697685906,-0.6542432045357714,0
1,-0.4103079876257873,-0.02897543223210773,1,8,5,0.33342917287876384,0,0,-0.6638211189161308,0,2,0.15110947845490524,1.97083489515075,0
0,-0.5727939694451778,-0.7397421707895886,2,1,1,-0.8827708677536213,1,0,-0.6638211189161308,0,2,-0.6790301722925833,-0.6542432045357714,0
0,0.07803785937238131,-0.6850678062851671,2,8,4,-0.7611508636903828,0,0,-0.6638211189161308,1,2,1.3409763111929722,-0.33033976265283277,0
1,-1.2165225859427635,-0.037723330552815196,2,8,4,-0.7611508636903828,0,0,-0.6638211189161308,0,1,-0.6790301722925833,-0.6542432045357714,0
0,0.5663837063705499,0.1897220257855787,2,11,4,-0.8219608657220021,1,0,-0.6638211189161308,1,2,0.3448087302959859,-0.6542432045357714,1
1,-0.7725718159444286,-0.45762244994677315,1,8,8,0.37477997426026494,1,0,-0.6638211189161308,0,2,-1.2324566061242423,-0.6542432045357714,1
0,-1.1943250474428468,1.219787053048882,2,1,1,-0.8827708677536213,0,0,-0.6638211189161308,0,2,-1.2324566061242423,-0.5214958922886654,0
1,-0.6171890464450113,1.6845191513364657,2,11,8,-0.11170004199268914,1,0,-0.6638211189161308,1,2,-0.4023169553767538,-0.6542432045357714,1
0,-0.4990981416254543,-0.9037652643028534,2,8,8,-0.4571008535322865,1,0,-0.6638211189161308,1,2,2.164198131517565,-0.6542432045357714,1
1,-0.461806276945594,1.7206042319093837,1,4,8,-0.27467084743742876,0,0,-0.6638211189161308,1,2,-1.2324566061242423,-0.6091091183717554,0
0,-0.7654686036244553,0.33515583536734017,2,6,4,-0.8025016650718839,0,0,-0.6638211189161308,0,2,0.28946608691282,1.97083489515075,0
1,-0.7432710651245386,-0.8490908997984319,2,7,4,-0.6395308596271443,1,0,-0.6638211189161308,1,1,0.9812491292023938,-0.6542432045357714,0
1,-0.5062013539454275,-0.9496917304865676,1,8,4,-0.15305084337419023,0,0,-0.6638211189161308,1,2,-0.1256037384609243,-0.6542432045357714,0
1,1.5279810741869435,-0.9682810144180709,1,4,4,-0.7611508636903828,1,1,2.1121581056422345,0,2,1.396318954576138,1.97083489515075,1
1,-0.9057570469439291,-1.0131139933116966,2,8,4,-0.6395308596271443,0,0,-0.6638211189161308,1,1,-1.2324566061242423,-0.6542432045357714,0
1,0.34440832137138233,2.5953940639801294,1,8,4,1.063149197258195,1,0,-0.6638211189161308,0,2,-0.6790301722925833,-0.6542432045357714,0
0,-0.7503742774445118,1.5204960578232007,2,13,4,-0.8633116671035032,1,0,-0.6638211189161308,0,2,-0.6790301722925833,1.97083489515075,1
0,1.4915771110470804,-0.7211528868580853,2,3,7,-0.7198000623088817,0,0,-0.6638211189161308,0,2,-1.2324566061242423,-0.33564965514271705,0
1,1.0325320148688018,-0.9496917304865676,1,13,8,-0.031430839310951704,1,1,2.1121581056422345,0,2,-0.5406735638346686,0.34136163731752367,1
1,0.017660554652607758,1.2832093158740108,2,14,4,2.1893504348837833,1,0,-0.6638211189161308,0,2,-1.2324566061242423,-0.6542432045357714,1
1,-0.9501521239437626,-0.9223545482343568,2,8,4,-0.8219608657220021,0,0,-0.6638211189161308,0,2,-1.2324566061242423,-0.5374255697583182,0
0,-1.11352600730315,1.0732597561770316,2,6,4,-0.8414200663721202,1,0,-0.6638211189161308,0,2,-0.5406735638346686,-0.6542432045357714,1
0,-0.3508185844460102,2.1579991479447567,2,14,8,0.6180199823867419,1,1,-0.2936905556416821,0,2,-0.4023169553767538,-0.6250387958414082,1
1,0.8549517068694676,-1.0043660949909892,2,10,4,-0.8633116671035032,0,1,-0.2936905556416821,0,1,2.641528430697371,-0.6542432045357714,1
